Order ID,SalesID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Quantity,Discount,Cost,Sales,Profit,Customer Age,Customer Gender,Day,Month,Year,Quarter
T6PBHVSMJS,4WLHBSP0,18-09-2017,22-09-2017,Standard Class,QTEHIN,Corporate,United States,Jacksonville,Florida,South,404-3699924-2837921,Furniture,Tables,12,5%,127.25,383.438,256.188,27,Female,Monday,9,2017,3
CM7RGDKJXV,LD5G0IU2,29-12-2015,02-01-2016,Standard Class,RWMW32,Consumer,United States,Cottage Grove,Minnesota,Central,405-0457160-2123517,Office Supplies,Storage,19,35%,37.91,24.56,-13.35,44,Female,Tuesday,12,2015,4
1FH6EFW3PH,0LHKU6J6,29-12-2015,02-01-2016,Standard Class,D57Y2O,Consumer,United States,Cottage Grove,Minnesota,Central,408-6862973-4520309,Technology,Accessories,16,45%,22.41,119.8,97.39,19,Male,Tuesday,12,2015,4
NLAXSNRS7D,0H6WHA4Y,23-07-2018,28-07-2018,Standard Class,RHJQFH,Corporate,United States,New York City,New York,East,171-7679971-0310752,Office Supplies,Binders,4,3%,184.17,13.128,-171.042,58,Male,Monday,7,2018,2
RS5OBUK1HX,CAAB2CYP,18-09-2018,22-09-2018,Standard Class,LR8HGZ,Corporate,United States,Green Bay,Wisconsin,Central,171-3669717-3172330,Office Supplies,Paper,5,14%,375.69,22.72,-352.97,66,Male,Tuesday,9,2018,3
12UA10J1UT,7YL4HIUX,31-08-2016,05-09-2016,Standard Class,L6H7SJ,Consumer,United States,Los Angeles,California,West,403-9724686-7777903,Office Supplies,Paper,8,20%,353.05,58.32,-294.73,56,Female,Wednesday,8,2016,3
JB7UXYZF7H,2JEMHD9Y,03-11-2018,07-11-2018,Standard Class,928TLL,Corporate,United States,Atlanta,Georgia,South,403-8306900-1833930,Office Supplies,Labels,4,49%,336,12.39,-323.61,64,Female,Saturday,11,2018,4
7IJHPI51KV,MYNBHXZ0,08-02-2016,13-02-2016,Standard Class,TMMJKM,Consumer,United States,Columbus,Ohio,East,403-1962150-0618711,Technology,Phones,12,22%,20.52,107.982,87.462,39,Male,Monday,2,2016,1
3I5CR31VH2,4EGI997S,13-01-2015,15-01-2015,Second Class,QF3VFH,Corporate,United States,Bossier City,Louisiana,South,403-1632972-2861963,Office Supplies,Envelopes,16,41%,474.77,11.36,-463.41,30,Female,Tuesday,1,2015,0
OPNFTHFPIN,ARNMTX1U,13-01-2015,15-01-2015,Second Class,0GN3ZV,Corporate,United States,Bossier City,Louisiana,South,403-9533906-1728355,Office Supplies,Envelopes,14,14%,176.79,50.94,-125.85,24,Female,Tuesday,1,2015,0
XHF3R6TSQ4,319UC8AP,13-01-2015,15-01-2015,Second Class,GBYEPF,Corporate,United States,Bossier City,Louisiana,South,171-1269122-8425943,Technology,Accessories,16,23%,222.71,646.74,424.03,50,Male,Tuesday,1,2015,0
285RE61IUL,4JOP7NAM,13-01-2015,15-01-2015,Second Class,KTOGRK,Corporate,United States,Bossier City,Louisiana,South,171-2937341-8703561,Office Supplies,Binders,2,41%,402.61,5.64,-396.97,60,Female,Tuesday,1,2015,0
E3SZOZMA6K,6K7JDNP4,13-01-2015,15-01-2015,Second Class,L5218Z,Corporate,United States,Bossier City,Louisiana,South,406-5206188-8892351,Office Supplies,Storage,12,38%,54.85,572.58,517.73,38,Female,Tuesday,1,2015,0
VICA8HKA9L,N69LMEVQ,14-05-2015,20-05-2015,Standard Class,DRQVUU,Corporate,United States,Saint Petersburg,Florida,South,405-5228379-1065951,Furniture,Furnishings,6,12%,96.66,310.88,214.22,30,Female,Thursday,5,2015,2
S5YU620C6I,ZXQ6OMGA,19-05-2017,24-05-2017,Standard Class,MXAY8O,Consumer,United States,Arlington,Virginia,South,406-3236326-4964331,Furniture,Chairs,5,13%,169.55,641.96,472.41,40,Female,Friday,5,2017,2
OM4H8PFUYT,IUMQ0JPK,30-01-2018,05-02-2018,Standard Class,RS1MEJ,Corporate,United States,Des Moines,Iowa,Central,408-3364449-3401947,Office Supplies,Binders,1,27%,423.26,18.28,-404.98,38,Female,Tuesday,1,2018,0
UINWVTR771,TEEU71NT,30-01-2018,05-02-2018,Standard Class,AE384A,Corporate,United States,Des Moines,Iowa,Central,402-7682157-9147503,Technology,Phones,6,47%,346.03,207,-139.03,63,Male,Tuesday,1,2018,0
3IK6V4Z510,K68V33W5,30-01-2018,05-02-2018,Standard Class,CR37XY,Corporate,United States,Des Moines,Iowa,Central,405-1515003-2007535,Office Supplies,Binders,12,6%,185.61,32.35,-153.26,51,Female,Tuesday,1,2018,0
6EQYONSI9I,1XIU867T,30-01-2018,05-02-2018,Standard Class,PCXIN4,Corporate,United States,Des Moines,Iowa,Central,408-8569813-9288333,Office Supplies,Binders,14,39%,467.35,7.71,-459.64,50,Female,Tuesday,1,2018,0
AQE93N8T98,BC3KJB5E,30-01-2018,05-02-2018,Standard Class,MHCX8Q,Corporate,United States,Des Moines,Iowa,Central,404-0867714-0772302,Office Supplies,Art,8,37%,394.01,40.3,-353.71,27,Female,Tuesday,1,2018,0
X6YAXGCS6V,L2DD2FNN,30-01-2018,05-02-2018,Standard Class,IP081C,Corporate,United States,Des Moines,Iowa,Central,d4fe2c1c-0302-4ea3-8976-c11cde37e0bf,Furniture,Furnishings,9,43%,15.12,34.58,19.46,54,Female,Tuesday,1,2018,0
NPIMQ2KQ1Y,EURV3IP0,29-06-2015,06-07-2015,Standard Class,RA7VAS,Consumer,United States,Cincinnati,Ohio,East,4dffff6e-548a-46d5-88e5-97cdca531e68,Office Supplies,Art,12,44%,230.64,32.76,-197.88,21,Female,Monday,6,2015,2
7LIFLGVNUQ,T16RBAHZ,21-08-2016,23-08-2016,First Class,K4RK1M,Home Office,United States,San Francisco,California,West,402-1704468-7240327,Furniture,Chairs,2,44%,218.28,544.008,325.728,59,Female,Sunday,8,2016,3
I3PXR1HNZC,QDUMBXOE,21-08-2016,23-08-2016,First Class,DV7GWJ,Home Office,United States,San Francisco,California,West,406-5757669-2996307,Office Supplies,Paper,15,45%,125.44,59.94,-65.5,26,Female,Sunday,8,2016,3
TEC0DBW37G,H8E63SLS,21-08-2016,23-08-2016,First Class,K4SGON,Home Office,United States,San Francisco,California,West,407-1492215-2982709,Office Supplies,Paper,7,49%,148.06,23.92,-124.14,46,Male,Sunday,8,2016,3
ZRMC6XNMAJ,OIRCWDKW,21-08-2016,23-08-2016,First Class,BSQVR0,Home Office,United States,San Francisco,California,West,171-2119982-7294757,Office Supplies,Paper,12,17%,344.59,4.28,-340.31,69,Female,Sunday,8,2016,3
9128REOGEK,8O861VP7,03-10-2016,06-10-2016,Second Class,Q0YL8Y,Consumer,United States,Columbus,Ohio,East,407-1684475-5197113,Office Supplies,Binders,11,46%,127.82,32.07,-95.75,31,Male,Monday,10,2016,3
ZTFIYCISWS,1IE775DW,03-10-2016,06-10-2016,Second Class,L58IVM,Consumer,United States,Columbus,Ohio,East,404-4568279-0273125,Technology,Accessories,1,47%,372.76,24,-348.76,41,Male,Monday,10,2016,3
UDDV41L7QD,YAAOJJDF,03-10-2016,06-10-2016,Second Class,B9DK66,Consumer,United States,Columbus,Ohio,East,403-9752008-2541919,Furniture,Bookcases,19,32%,240.01,35.49,-204.52,25,Male,Monday,10,2016,3
ZV32ZS8A8U,A55JIWKE,03-10-2016,06-10-2016,Second Class,W7N71O,Consumer,United States,Columbus,Ohio,East,403-3896686-3972343,Technology,Accessories,9,33%,49.03,47.984,-1.046,69,Male,Monday,10,2016,3
89R8YPY9DC,3SX5FZ35,23-05-2016,28-05-2016,Standard Class,8TZY8L,Corporate,United States,Columbia,South Carolina,South,408-5238024-3207538,Office Supplies,Envelopes,7,18%,209.2,186.69,-22.51,30,Male,Monday,5,2016,2
19VCAT6S8V,CEOPW34R,17-03-2018,21-03-2018,Second Class,GR823O,Consumer,United States,Lancaster,California,West,403-9336057-8075519,Office Supplies,Binders,12,37%,397.84,17.456,-380.384,20,Female,Saturday,3,2018,1
BQ1CIUINUO,05WCVK5G,12-12-2016,16-12-2016,Standard Class,Z76RCB,Consumer,United States,Lancaster,California,West,406-6070472-3313109,Furniture,Chairs,4,30%,73.34,348.928,275.588,54,Female,Monday,12,2016,4
Y5TQRKYTX8,WM9T6SYS,26-06-2016,30-06-2016,Standard Class,KLPLHJ,Consumer,United States,Richmond,Virginia,South,407-0828621-5564309,Office Supplies,Binders,5,39%,256.32,143.96,-112.36,63,Male,Sunday,6,2016,2
XHXUVDAAQR,EL1Q6BL3,26-06-2016,30-06-2016,Standard Class,Z51YL6,Consumer,United States,Richmond,Virginia,South,402-7281943-2634753,Office Supplies,Storage,5,8%,101.3,15.42,-85.88,31,Female,Sunday,6,2016,2
LCW4172TOD,HE6V2IMK,26-06-2016,30-06-2016,Standard Class,VGMTXD,Consumer,United States,Richmond,Virginia,South,408-3364643-8111517,Office Supplies,Binders,18,41%,463.92,43.04,-420.88,41,Male,Sunday,6,2016,2
RVR8CCN66S,GW26WEKQ,26-06-2016,30-06-2016,Standard Class,9V76JB,Consumer,United States,Richmond,Virginia,South,402-9327280-6831502,Furniture,Chairs,16,36%,278.77,332.94,54.17,57,Male,Sunday,6,2016,2
3M407I4FN5,Q56YWUFK,20-05-2017,20-05-2017,Same Day,7EWS53,Consumer,United States,Asheville,North Carolina,South,405-8803159-2662729,Technology,Phones,9,27%,90.98,1363.96,1272.98,27,Male,Saturday,5,2017,2
0ZLXDAFYL6,XA0H1PAR,20-09-2015,26-09-2015,Standard Class,95YES1,Consumer,United States,San Francisco,California,West,694f1b90-31f0-4c45-9973-3fa615b43662,Office Supplies,Labels,10,13%,283.93,9.96,-273.97,57,Female,Sunday,9,2015,3
P72HK69IWG,5034DVKN,20-09-2015,26-09-2015,Standard Class,F214J2,Consumer,United States,San Francisco,California,West,550d5dfc-a0c6-4ac0-b317-bf19e126d55a,Office Supplies,Paper,19,5%,479.71,21.72,-457.99,33,Female,Sunday,9,2015,3
DJ0XLVLUFP,N5F6LGFA,21-09-2018,26-09-2018,Standard Class,U42UJB,Consumer,United States,Rochester,Minnesota,Central,ce0a7f4d-d0d7-4d3d-b3fc-49b0afff4837,Office Supplies,Binders,18,24%,416.59,20.16,-396.43,29,Male,Friday,9,2018,3
UQ7QATCMIL,ZKVB8RBF,24-12-2016,26-12-2016,First Class,D6XXDJ,Corporate,United States,Rochester,New York,East,405-3441275-4039543,Office Supplies,Paper,8,7%,176.65,132.79,-43.86,27,Male,Saturday,12,2016,4
F5SFREHHI3,X9TZPPD0,24-12-2016,26-12-2016,First Class,UWTP7H,Corporate,United States,Rochester,New York,East,3dbcc82d-a6d0-4109-9feb-3ae98c6dc2d9,Office Supplies,Paper,4,38%,374.37,12.96,-361.41,19,Female,Saturday,12,2016,4
UMXI9CJE6T,WO9JIQSO,24-12-2016,26-12-2016,First Class,FL00KR,Corporate,United States,Rochester,New York,East,406-2890663-9523509,Office Supplies,Labels,10,46%,346.36,21.56,-324.8,44,Male,Saturday,12,2016,4
VGYE97MDQH,UIF6RTX8,27-11-2016,03-12-2016,Standard Class,P1D6XO,Consumer,United States,Lake Elsinore,California,West,402-1430516-9436331,Furniture,Chairs,16,41%,376.65,283.92,-92.73,29,Male,Sunday,11,2016,4
ARLD2G7OG7,29SR8A9C,20-02-2018,23-02-2018,First Class,BC82WI,Corporate,United States,San Diego,California,West,171-7949350-6828319,Furniture,Furnishings,17,17%,246.91,22.23,-224.68,49,Male,Tuesday,2,2018,1
U99U0S5ZM6,UIT68SJY,20-02-2018,23-02-2018,First Class,1J65JJ,Corporate,United States,San Diego,California,West,171-2964083-5815566,Technology,Phones,8,7%,460.32,215.968,-244.352,66,Male,Tuesday,2,2018,1
561MRTC7ZQ,ZD84TDTH,18-08-2017,23-08-2017,Second Class,J7SA66,Corporate,United States,New York City,New York,East,406-9789934-2845967,Office Supplies,Appliances,4,0%,192.56,355.32,162.76,29,Female,Friday,8,2017,3
6I6ACV10BQ,3LAQLPYO,12-03-2017,17-03-2017,Standard Class,P83DBZ,Corporate,United States,Monroe,Louisiana,South,405-9399780-0313164,Office Supplies,Paper,8,33%,481.64,12.96,-468.68,19,Male,Sunday,3,2017,1
JTM8FVM92L,DMEU31OF,22-04-2018,24-04-2018,First Class,ICCEIH,Consumer,United States,San Francisco,California,West,404-9635079-7600310,Furniture,Furnishings,9,9%,69.99,18.28,-51.71,26,Female,Sunday,4,2018,1
WUWLSML8LM,6XHFWTBI,01-11-2015,07-11-2015,Standard Class,EKNELI,Consumer,United States,Denver,Colorado,West,171-6983189-6050757,Office Supplies,Art,6,36%,466.92,43.176,-423.744,43,Male,Sunday,11,2015,4
JQGPSWUCSJ,S7Z6FBPZ,01-11-2015,07-11-2015,Standard Class,5MWOR5,Consumer,United States,Denver,Colorado,West,406f28f9-0721-4e10-85d1-d29536a8cef1,Technology,Phones,6,29%,383.53,1983.968,1600.438,48,Female,Sunday,11,2015,4
SM8CUW7T0A,2OHTDW7P,03-02-2016,05-02-2016,First Class,861IQ9,Consumer,United States,Omaha,Nebraska,Central,171-3884714-3945906,Furniture,Furnishings,2,24%,478.05,28.4,-449.65,51,Male,Wednesday,2,2016,1
R0Z4SC7B3T,Y7TUX83R,03-02-2016,05-02-2016,First Class,AALQI0,Consumer,United States,Omaha,Nebraska,Central,fbf6c0bb-83b1-4266-9229-d9ab94d79792,Technology,Accessories,15,38%,281.28,149.97,-131.31,62,Female,Wednesday,2,2016,1
G2WLRN46BW,KN9P75Z6,13-10-2015,15-10-2015,First Class,IXJQYJ,Consumer,United States,Edmonds,Washington,West,6cad2724-6826-441a-a7be-2033e6dcd5ff,Office Supplies,Art,7,49%,468.97,11.52,-457.45,41,Male,Tuesday,10,2015,3
GOIM2RBEA8,280WED00,13-10-2015,15-10-2015,First Class,L8CWHH,Consumer,United States,Edmonds,Washington,West,405-1693679-3068331,Furniture,Tables,18,6%,93.11,1298.55,1205.44,38,Male,Tuesday,10,2015,3
KZ5PRPK4X7,ICNJCF3T,13-10-2015,15-10-2015,First Class,LRE0CD,Consumer,United States,Edmonds,Washington,West,402-4804971-8591532,Office Supplies,Appliances,9,28%,24.65,213.92,189.27,67,Male,Tuesday,10,2015,3
JIQTHDXHFM,IS3OENA3,13-10-2015,15-10-2015,First Class,TA30HK,Consumer,United States,Edmonds,Washington,West,a707e3a8-b6fc-40f9-acdd-2533c883cab5,Technology,Accessories,2,16%,353.33,25.78,-327.55,26,Female,Tuesday,10,2015,3
3JSQXBZ2OD,QZJCAL7W,14-05-2018,14-05-2018,Same Day,J4LC99,Consumer,United States,Santa Ana,California,West,405-1597244-8205967,Furniture,Furnishings,3,1%,433.11,18.28,-414.83,18,Male,Monday,5,2018,2
0SPZ7T9HS5,YCR2T4TB,14-05-2018,14-05-2018,Same Day,HZUW97,Consumer,United States,Santa Ana,California,West,403-9610979-2949958,Technology,Accessories,17,1%,449.48,1399.93,950.45,52,Female,Monday,5,2018,2
M3CD1MD4L0,TEQRNQCP,20-03-2016,23-03-2016,First Class,C3DOB9,Corporate,United States,Milwaukee,Wisconsin,Central,405-1911317-3604322,Office Supplies,Paper,3,29%,40.12,51.84,11.72,48,Male,Sunday,3,2016,1
3SSVW5J84K,2J778BO8,15-09-2017,19-09-2017,Standard Class,VE6I1T,Consumer,United States,Philadelphia,Pennsylvania,East,404-7251284-9387528,Office Supplies,Paper,12,4%,183.08,5.344,-177.736,56,Female,Friday,9,2017,3
UPZCO5HC1Y,IV136NG6,28-06-2015,02-07-2015,Standard Class,E7WJ27,Consumer,United States,Philadelphia,Pennsylvania,East,403-4512253-4789948,Office Supplies,Paper,11,2%,227.71,41.472,-186.238,38,Female,Sunday,6,2015,2
LXDEA3U8P1,52UKXJQR,28-06-2015,02-07-2015,Standard Class,QBHE72,Consumer,United States,Philadelphia,Pennsylvania,East,408-1348466-1321955,Office Supplies,Binders,5,9%,463.85,3.168,-460.682,55,Female,Sunday,6,2015,2
JSKFDWYIID,HW8V76DM,28-06-2015,02-07-2015,Standard Class,1CPP6M,Consumer,United States,Philadelphia,Pennsylvania,East,171-0490216-5028364,Furniture,Chairs,15,23%,153.54,1228.465,1074.925,40,Male,Sunday,6,2015,2
WGTFGK5UI4,3HF8GFZM,28-06-2015,02-07-2015,Standard Class,QH5NZN,Consumer,United States,Philadelphia,Pennsylvania,East,406-5421335-3440327,Office Supplies,Binders,8,25%,347.3,31.086,-316.214,60,Female,Sunday,6,2015,2
SQ3KY8YT9P,IKSYA44M,28-06-2015,02-07-2015,Standard Class,82GVRA,Consumer,United States,Philadelphia,Pennsylvania,East,405-6836135-6312327,Office Supplies,Paper,6,46%,117.75,335.52,217.77,66,Male,Sunday,6,2015,2
RKMIB1V3ED,MHONJ1A7,20-06-2018,27-06-2018,Standard Class,9MNIJC,Consumer,United States,Belleville,New Jersey,East,171-0689935-4850722,Technology,Accessories,15,21%,310.24,239.97,-70.27,40,Female,Wednesday,6,2018,2
6CVXEXAUA6,77QSXEMS,20-06-2018,27-06-2018,Standard Class,2L7TC0,Consumer,United States,Belleville,New Jersey,East,403-9835374-1565102,Office Supplies,Labels,19,5%,65.43,9.82,-55.61,59,Male,Wednesday,6,2018,2
35O40KQGQZ,O9CK3QZT,09-05-2015,15-05-2015,Standard Class,Z4WZNL,Consumer,United States,San Francisco,California,West,403-8625708-2309901,Technology,Accessories,15,12%,379.73,67.8,-311.93,38,Female,Saturday,5,2015,2
7RKXCHK37Y,43EEDZ6S,09-05-2015,15-05-2015,Standard Class,7PTHOD,Consumer,United States,San Francisco,California,West,403-6616419-0658741,Technology,Accessories,16,47%,31.83,167.97,136.14,61,Female,Saturday,5,2015,2
XZLXA7THI5,ZGUCD1UJ,21-08-2018,28-08-2018,Standard Class,CLU1KI,Consumer,United States,Lakeville,Minnesota,Central,171-5550949-7914705,Office Supplies,Fasteners,1,30%,499.19,35,-464.19,25,Female,Tuesday,8,2018,3
VI0YXDPRIF,199FIWZJ,21-08-2018,28-08-2018,Standard Class,AXSVOS,Consumer,United States,Lakeville,Minnesota,Central,408-9407260-0749114,Office Supplies,Supplies,7,18%,402.69,37.24,-365.45,19,Female,Tuesday,8,2018,3
5BLNWYE940,OIKD59GA,21-08-2018,28-08-2018,Standard Class,9SXMOZ,Consumer,United States,Lakeville,Minnesota,Central,408-4453138-1209128,Office Supplies,Envelopes,10,45%,310.22,15.28,-294.94,63,Male,Tuesday,8,2018,3
KQLWJ0MWX1,DX80RT0N,16-06-2018,21-06-2018,Second Class,NBUVBW,Consumer,United States,Florence,Kentucky,South,402-4934568-7802706,Furniture,Chairs,2,15%,386.57,301.96,-84.61,48,Female,Saturday,6,2018,2
UGGVESF6J4,UJNJUW1L,16-06-2018,21-06-2018,Second Class,OPQB40,Consumer,United States,Florence,Kentucky,South,405-9862364-7636347,Office Supplies,Appliances,12,44%,11.48,180.66,169.18,30,Male,Saturday,6,2018,2
M01ALQCHW6,494PCSN1,16-06-2018,21-06-2018,Second Class,KF77GR,Consumer,United States,Florence,Kentucky,South,405-7713713-9002732,Technology,Phones,7,6%,219.91,191.98,-27.93,23,Female,Saturday,6,2018,2
WE85R9O7RR,BO43U3PT,16-06-2018,21-06-2018,Second Class,IH5LCE,Consumer,United States,Florence,Kentucky,South,aaae88de-effb-4b43-bf49-94fe7906dfc9,Technology,Phones,9,47%,300.87,65.99,-234.88,39,Male,Saturday,6,2018,2
EF5PNDWHKD,IOP1OSTB,23-07-2017,27-07-2017,Standard Class,TMFJN6,Corporate,United States,Tampa,Florida,South,406-8536478-4581952,Office Supplies,Art,5,47%,488.34,35.216,-453.124,23,Male,Sunday,7,2017,2
HS9MDRQGA6,VTBO6MZV,23-07-2017,27-07-2017,Standard Class,PI5L2J,Corporate,United States,Tampa,Florida,South,407-0533151-5470709,Office Supplies,Appliances,13,17%,189.27,23.696,-165.574,34,Male,Sunday,7,2017,2
7KDGBYRH8P,JJNMOLZO,23-07-2017,27-07-2017,Standard Class,ZY4V9D,Corporate,United States,Tampa,Florida,South,404-6783850-0597940,Technology,Machines,4,1%,485.54,265.475,-220.065,61,Female,Sunday,7,2017,2
9I62294CUE,4NQ2WK5N,08-09-2015,13-09-2015,Second Class,YYL3RF,Consumer,United States,Tyler,Texas,Central,407-3030317-4521947,Office Supplies,Binders,6,18%,262.62,51.184,-211.436,41,Female,Tuesday,9,2015,3
FMKMMQJPM7,MZ91WPJF,04-11-2018,11-11-2018,Standard Class,2582X6,Home Office,United States,Columbia,Tennessee,South,402-0093786-0156303,Office Supplies,Paper,13,9%,44,9.664,-34.336,58,Male,Sunday,11,2018,4
H21M6RGJ52,ZEF9V571,07-03-2017,12-03-2017,Standard Class,7SBRY8,Corporate,United States,Fort Worth,Texas,Central,171-3705534-0250736,Technology,Phones,19,13%,312.09,21.072,-291.018,55,Female,Tuesday,3,2017,1
UA9JY41AKA,QRGJAK5N,20-11-2016,25-11-2016,Standard Class,SL9S35,Corporate,United States,New York City,New York,East,408-9408562-5254749,Office Supplies,Art,1,31%,412.82,60.45,-352.37,65,Male,Sunday,11,2016,4
F4EEQV7WMJ,EWGB0J27,20-11-2016,25-11-2016,Standard Class,D4DQLR,Corporate,United States,New York City,New York,East,403-4739886-5496325,Office Supplies,Art,2,22%,444.7,11.52,-433.18,66,Male,Sunday,11,2016,4
JL55RMKG34,6HI1W63K,20-11-2016,25-11-2016,Standard Class,JX8R36,Corporate,United States,New York City,New York,East,171-9312177-9903551,Furniture,Bookcases,14,37%,269.13,186.048,-83.082,57,Female,Sunday,11,2016,4
6MZORY9NVM,Q4XNGU32,07-11-2017,09-11-2017,First Class,RRN1FJ,Corporate,United States,Los Angeles,California,West,171-3255381-0489121,Office Supplies,Binders,17,32%,227.96,37.44,-190.52,58,Female,Tuesday,11,2017,4
QV65OXN5FS,NBGEZSL6,07-11-2017,09-11-2017,First Class,MZBSU2,Corporate,United States,Los Angeles,California,West,408-4584840-2787538,Office Supplies,Binders,12,15%,322.67,26.976,-295.694,56,Male,Tuesday,11,2017,4
GKI1K96PD7,IYBY64EV,07-11-2017,09-11-2017,First Class,98T4VT,Corporate,United States,Los Angeles,California,West,408-5118229-6373917,Office Supplies,Supplies,15,16%,40.58,11.36,-29.22,61,Male,Tuesday,11,2017,4
MMULEVHHBD,S7D7CPHI,07-11-2017,09-11-2017,First Class,YMUXYB,Corporate,United States,Los Angeles,California,West,403-0707216-6170737,Office Supplies,Labels,14,40%,471.45,14.62,-456.83,66,Female,Tuesday,11,2017,4
AIQB3VVC0X,XMWXT4T2,13-10-2016,17-10-2016,Standard Class,11VO38,Consumer,United States,Louisville,Kentucky,South,403-3258819-8018763,Technology,Phones,9,27%,127.56,83.72,-43.84,18,Female,Thursday,10,2016,3
ED0LUJ29V2,PZ6SGY1P,13-10-2016,17-10-2016,Standard Class,ZW0Y8C,Consumer,United States,Louisville,Kentucky,South,408-2491878-4865146,Furniture,Chairs,4,6%,317.41,287.94,-29.47,27,Male,Thursday,10,2016,3
BOVIDLZVOG,S0X7FAAQ,01-01-2018,06-01-2018,Standard Class,9UF5EJ,Consumer,United States,Lorain,Ohio,East,405-7190860-0329952,Furniture,Furnishings,10,29%,305.74,48.896,-256.844,33,Male,Monday,1,2018,0
VX7PWUYDWN,PIWJJN86,07-02-2015,12-02-2015,Standard Class,2WKSQR,Corporate,United States,Linden,New Jersey,East,402-0164950-5496362,Technology,Accessories,18,7%,363.63,115.36,-248.27,62,Female,Saturday,2,2015,1
O0K7OYLYP0,EYBQ5IE4,20-06-2017,25-06-2017,Second Class,D8DZ57,Corporate,United States,Salinas,California,West,404-3821323-1636305,Office Supplies,Art,6,43%,428.23,5.16,-423.07,22,Female,Tuesday,6,2017,2
6G7RL7WO9Q,39HF2097,20-06-2017,25-06-2017,Second Class,4PEVCE,Corporate,United States,Salinas,California,West,408-3649698-8803541,Office Supplies,Paper,12,6%,133.82,38.88,-94.94,46,Female,Tuesday,6,2017,2
YO5CCLXUT4,29C81NWF,28-05-2017,04-06-2017,Standard Class,V9ROX8,Consumer,United States,Jackson,Mississippi,South,405-3694403-2551528,Office Supplies,Art,14,33%,111.39,185.88,74.49,67,Male,Sunday,5,2017,2
9XMGT1DVBS,3SKF43NX,19-02-2017,24-02-2017,Standard Class,ETQ9W0,Consumer,United States,New York City,New York,East,405-6593194-1742748,Furniture,Furnishings,10,45%,375.65,44.46,-331.19,53,Male,Sunday,2,2017,1
X1B1LL6NJ2,CGRM6BU1,19-02-2017,24-02-2017,Standard Class,VXU00J,Consumer,United States,New York City,New York,East,403-7086967-7558701,Office Supplies,Storage,14,5%,101.38,242.94,141.56,38,Male,Sunday,2,2017,1
PW7QZSX1ZW,CHE13HPN,03-08-2015,08-08-2015,Standard Class,D1M7C9,Consumer,United States,New York City,New York,East,171-5927080-9153924,Office Supplies,Paper,14,27%,478.46,39.96,-438.5,24,Female,Monday,8,2015,3
T06CJE2H0H,JYFZ1UDX,03-08-2015,08-08-2015,Standard Class,36MN5G,Consumer,United States,New York City,New York,East,406-5651070-7367520,Office Supplies,Supplies,17,48%,106.66,102.3,-4.36,59,Male,Monday,8,2015,3
KYJ8C78ITQ,UG95V4TK,03-08-2015,08-08-2015,Standard Class,Z0BFX4,Consumer,United States,New York City,New York,East,405-1952513-5416327,Office Supplies,Storage,18,14%,267.97,21.36,-246.61,49,Female,Monday,8,2015,3
Q6RW4RTLSQ,5J365P41,10-04-2018,15-04-2018,Standard Class,2Z6RMP,Home Office,United States,New Brunswick,New Jersey,East,406-8112035-0609144,Office Supplies,Paper,14,14%,331.57,7.61,-323.96,43,Female,Tuesday,4,2018,1
7MGAUAXAPR,HD5M1GRT,10-04-2018,15-04-2018,Standard Class,UUXNQY,Home Office,United States,New Brunswick,New Jersey,East,407-6114533-2816312,Office Supplies,Fasteners,8,24%,93.63,7.16,-86.47,34,Female,Tuesday,4,2018,1
896EIY75CH,K5GCXPOJ,09-06-2015,16-06-2015,Standard Class,PFBG0M,Consumer,United States,San Francisco,California,West,407-6002733-2903540,Office Supplies,Supplies,18,47%,199.11,7.36,-191.75,22,Female,Tuesday,6,2015,2
3EHRYZG7FR,PEGTP7JX,09-06-2015,16-06-2015,Standard Class,PZ56EU,Consumer,United States,San Francisco,California,West,403-1068845-1092310,Office Supplies,Art,5,40%,391.75,23.1,-368.65,64,Male,Tuesday,6,2015,2
ZGJLL7ODLP,GVXDQK2E,05-01-2017,07-01-2017,Second Class,82RF9E,Corporate,United States,Jacksonville,Florida,South,407-3001310-2482707,Technology,Accessories,12,14%,157.08,191.472,34.392,31,Male,Thursday,1,2017,0
KJ7XRWKFSF,11YKQGNJ,05-01-2017,07-01-2017,Second Class,QBRPI4,Corporate,United States,Jacksonville,Florida,South,a7066eb8-b76f-4116-b71e-20596f8b1f37,Office Supplies,Art,16,12%,178.66,5.248,-173.412,51,Male,Thursday,1,2017,0
L01EEM9A7T,B8NENQ1K,05-01-2017,07-01-2017,Second Class,6KRGTO,Corporate,United States,Jacksonville,Florida,South,402-9024954-3597923,Technology,Phones,9,10%,110.02,59.184,-50.836,35,Male,Thursday,1,2017,0
OXN8MF1EPI,9K9XF3VM,10-01-2015,15-01-2015,Standard Class,KPW9VC,Corporate,United States,Springfield,Virginia,South,404-6763777-8680366,Office Supplies,Labels,7,21%,381.69,2.89,-378.8,65,Female,Saturday,1,2015,0
NLERTMAWV9,FZ96BJ70,10-01-2015,15-01-2015,Standard Class,RRJJ0V,Corporate,United States,Springfield,Virginia,South,405-6167247-7769908,Furniture,Furnishings,8,40%,127.34,51.94,-75.4,19,Female,Saturday,1,2015,0
